Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,1,Cistus salviifolius,Lasioglossum imminutus
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,2,Calendula arvensis,Lasioglossum imminutus
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,3,Calendula arvensis,Andrena sp.
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,4,Cistus crispus,Dasypoda cingulata
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,5,Cistus crispus,Flavipanurgus venustus
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,6,Cistus crispus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,7,Cistus crispus,Sphaerophoria scripta
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,8,Cistus salviifolius,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,9,Ulex parviflorus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,10,Rosmarinus officinalis,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,11,Lavandula stoechas,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,12,Lavandula pedunculata,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,13,Halimium commutatum,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,14,Tuberaria guttata,Dasypoda sp.
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,15,Cistus salviifolius,Dasypoda sp.
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,16,Cistus salviifolius,Eucera sp.
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,17,Cistus salviifolius,Lasioglossum albocinctum
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,18,Cistus salviifolius,Eristalis tenax
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,19,Lavandula pedunculata,Colletes nigricans
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,20,Lavandula pedunculata,Dischistus senex
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,21,Lavandula pedunculata,Bombylius sp.
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,22,Rosmarinus officinalis,Andrena vulpecula
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,23,Rosmarinus officinalis,Ceratina sp.
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,24,Rosmarinus officinalis,Bombus terrestris
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,25,Rosmarinus officinalis,Xylocopa cantabrita
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,26,Rosmarinus officinalis,Osmia submicans
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,1,Calendula arvensis,Lasioglossum imminutus
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,1,Cistus salviifolius,Lasioglossum imminutus
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,2,Cistus salviifolius,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,2,Halimium commutatum,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,3,Cistus crispus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,3,Cistus salviifolius,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,4,Cistus salviifolius,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,4,Ulex parviflorus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,5,Cistus salviifolius,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,5,Rosmarinus officinalis,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,6,Cistus salviifolius,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,6,Lavandula stoechas,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,7,Cistus salviifolius,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,7,Lavandula pedunculata,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,8,Lavandula pedunculata,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,8,Ulex parviflorus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,9,Halimium commutatum,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,9,Ulex parviflorus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,10,Cistus crispus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,10,Ulex parviflorus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,11,Rosmarinus officinalis,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,11,Ulex parviflorus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,12,Lavandula stoechas,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,12,Ulex parviflorus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,13,Lavandula stoechas,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,13,Rosmarinus officinalis,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,14,Lavandula pedunculata,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,14,Rosmarinus officinalis,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,15,Halimium commutatum,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,15,Rosmarinus officinalis,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,16,Cistus crispus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,16,Rosmarinus officinalis,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,17,Cistus crispus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,17,Lavandula stoechas,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,18,Cistus crispus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,18,Lavandula pedunculata,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,19,Cistus crispus,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,19,Halimium commutatum,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,20,Lavandula pedunculata,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,20,Lavandula stoechas,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,21,Halimium commutatum,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,21,Lavandula stoechas,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,22,Halimium commutatum,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,22,Lavandula pedunculata,Apis mellifera
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,23,Cistus salviifolius,Dasypoda sp.
