Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
8_2_olesen_2002_mauritius,1,2,1,Polyscias mauritiana,Musca domestica
8_2_olesen_2002_mauritius,1,2,2,Argusia argentea,Musca domestica
8_2_olesen_2002_mauritius,1,2,3,Argusia argentea,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,4,Argusia argentea,Apis mellifera
8_2_olesen_2002_mauritius,1,2,5,Polyscias mauritiana,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,6,Thespesia populnea,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,7,Hibiscus tiliaceus,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,8,Scaevola taccada,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,9,Leucaena leucocephala,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,10,Dracaena concinna,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,11,Morinda citrifolia,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,12,Pemphis acidula,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,13,Passiflora suberosa,Phelsuma ornata
8_2_olesen_2002_mauritius,1,2,14,Passiflora suberosa,Apis mellifera
8_2_olesen_2002_mauritius,1,2,15,Polyscias mauritiana,Apis mellifera
8_2_olesen_2002_mauritius,1,2,16,Thespesia populnea,Apis mellifera
8_2_olesen_2002_mauritius,1,2,17,Hibiscus tiliaceus,Apis mellifera
8_2_olesen_2002_mauritius,1,2,18,Scaevola taccada,Apis mellifera
8_2_olesen_2002_mauritius,1,2,19,Leucaena leucocephala,Apis mellifera
8_2_olesen_2002_mauritius,1,2,20,Dracaena concinna,Apis mellifera
8_2_olesen_2002_mauritius,1,2,21,Morinda citrifolia,Apis mellifera
8_2_olesen_2002_mauritius,1,2,22,Pemphis acidula,Apis mellifera
8_2_olesen_2002_mauritius,1,2,23,Ipomoea macrantha,Apis mellifera
8_2_olesen_2002_mauritius,1,2,24,Suriana maritima,Apis mellifera
8_2_olesen_2002_mauritius,1,2,25,Leucaena leucocephala,Stratiomydae sp.
8_2_olesen_2002_mauritius,1,2,26,Thespesia populnea,Stratiomydae sp.
8_2_olesen_2002_mauritius,1,2,27,Turnera angustifolia,Stratiomydae sp.
8_2_olesen_2002_mauritius,1,2,28,Stachytarpheta jamaicensis,Stratiomydae sp.
8_2_olesen_2002_mauritius,1,2,29,Polyscias mauritiana,Stratiomydae sp.
8_2_olesen_2002_mauritius,1,2,30,Pemphis acidula,Stratiomydae sp.
8_2_olesen_2002_mauritius,1,2,31,Morinda citrifolia,Leptotes pirithous
8_2_olesen_2002_mauritius,1,2,32,Pemphis acidula,Leptotes pirithous
8_2_olesen_2002_mauritius,1,2,33,Suriana maritima,Leptotes pirithous
8_2_olesen_2002_mauritius,1,2,34,Stachytarpheta jamaicensis,Leptotes pirithous
8_2_olesen_2002_mauritius,1,2,35,Polyscias mauritiana,Leptotes pirithous
8_2_olesen_2002_mauritius,1,2,36,Pemphis acidula,Phalantha phalantha
8_2_olesen_2002_mauritius,1,2,37,Pemphis acidula,Xylocopa fenestrata
8_2_olesen_2002_mauritius,1,2,38,Stachytarpheta jamaicensis,Phalantha phalantha
8_2_olesen_2002_mauritius,1,2,39,Turnera angustifolia,Xylocopa fenestrata
8_2_olesen_2002_mauritius,1,2,40,Scaevola taccada,Xylocopa fenestrata
8_2_olesen_2002_mauritius,1,2,41,Polyscias mauritiana,Protaetia aurichalcea
